#Samples,Avg. cos sim with true grad,Avg. pairwise cos sim,Norm,Estimator,K,trial
477,0.9693620800971985,0.9578365087509155,139.98216247558594,maac,2,Generator(PCG64)
482,0.9071183204650879,0.8412612080574036,47.78520965576172,dpg,2,Generator(PCG64)
482,0.9659544229507446,0.9571235775947571,140.9232940673828,maac,2,Generator(PCG64)
487,0.9199790954589844,0.8703094720840454,49.92221450805664,dpg,2,Generator(PCG64)
487,0.9734752774238586,0.9655680060386658,143.6688232421875,maac,2,Generator(PCG64)
492,0.9107691049575806,0.8647781610488892,49.03728103637695,dpg,2,Generator(PCG64)
492,0.9754454493522644,0.9659989476203918,144.80606079101562,maac,2,Generator(PCG64)
497,0.9290229082107544,0.8817899227142334,52.9449348449707,dpg,2,Generator(PCG64)
497,0.9736407995223999,0.9663103818893433,149.2050018310547,maac,2,Generator(PCG64)
503,0.9297490119934082,0.8798129558563232,50.795501708984375,dpg,2,Generator(PCG64)
503,0.9706791043281555,0.9566636681556702,140.41867065429688,maac,2,Generator(PCG64)
508,0.9284675717353821,0.8923047184944153,51.8515739440918,dpg,2,Generator(PCG64)
508,0.9729936718940735,0.9642402529716492,148.8878631591797,maac,2,Generator(PCG64)
513,0.907141387462616,0.8507600426673889,49.462886810302734,dpg,2,Generator(PCG64)
513,0.9692167043685913,0.9664090275764465,144.48135375976562,maac,2,Generator(PCG64)
518,0.924291729927063,0.8694925308227539,48.8419189453125,dpg,2,Generator(PCG64)
518,0.9680892825126648,0.9576140642166138,140.16397094726562,maac,2,Generator(PCG64)
523,0.9287195205688477,0.8831152319908142,50.43003845214844,dpg,2,Generator(PCG64)
523,0.976638674736023,0.9678605794906616,147.1381072998047,maac,2,Generator(PCG64)
528,0.9320732951164246,0.8814737796783447,52.59790802001953,dpg,2,Generator(PCG64)
528,0.974949836730957,0.9624838829040527,140.74012756347656,maac,2,Generator(PCG64)
533,0.9233198165893555,0.874005138874054,48.90803909301758,dpg,2,Generator(PCG64)
533,0.9682872891426086,0.9629663228988647,146.29708862304688,maac,2,Generator(PCG64)
538,0.9204562306404114,0.8640390038490295,49.159603118896484,dpg,2,Generator(PCG64)
538,0.9763882756233215,0.9722998142242432,140.46292114257812,maac,2,Generator(PCG64)
543,0.9254215955734253,0.8760139346122742,50.639305114746094,dpg,2,Generator(PCG64)
543,0.9757238626480103,0.9701846837997437,144.07247924804688,maac,2,Generator(PCG64)
548,0.9127781987190247,0.8591234683990479,49.14781951904297,dpg,2,Generator(PCG64)
548,0.9773659706115723,0.9687797427177429,142.6754913330078,maac,2,Generator(PCG64)
553,0.9258612394332886,0.8741794228553772,50.82994079589844,dpg,2,Generator(PCG64)
553,0.9791473150253296,0.9732850790023804,133.82394409179688,maac,2,Generator(PCG64)
558,0.9270857572555542,0.881477952003479,50.32476043701172,dpg,2,Generator(PCG64)
558,0.9681357145309448,0.9557914733886719,143.4492645263672,maac,2,Generator(PCG64)
563,0.9252505302429199,0.8760291934013367,50.70326614379883,dpg,2,Generator(PCG64)
563,0.9765276908874512,0.9649855494499207,145.6376190185547,maac,2,Generator(PCG64)
568,0.927966296672821,0.8912481665611267,49.367610931396484,dpg,2,Generator(PCG64)
568,0.9658991694450378,0.9540310502052307,138.65943908691406,maac,2,Generator(PCG64)
573,0.926089882850647,0.8823862671852112,50.63040542602539,dpg,2,Generator(PCG64)
573,0.9752479791641235,0.9709490537643433,140.3104248046875,maac,2,Generator(PCG64)
578,0.927414059638977,0.8784454464912415,48.344459533691406,dpg,2,Generator(PCG64)
578,0.9722863435745239,0.9639792442321777,141.3513946533203,maac,2,Generator(PCG64)
583,0.9180505871772766,0.8806297183036804,52.757232666015625,dpg,2,Generator(PCG64)
583,0.9760957956314087,0.9700006246566772,138.11480712890625,maac,2,Generator(PCG64)
588,0.9380103945732117,0.9118114709854126,48.76600646972656,dpg,2,Generator(PCG64)
588,0.9715608358383179,0.9587931036949158,139.8228302001953,maac,2,Generator(PCG64)
593,0.9274994134902954,0.8973699808120728,49.46665954589844,dpg,2,Generator(PCG64)
593,0.9754842519760132,0.9705300331115723,144.974609375,maac,2,Generator(PCG64)
598,0.935505211353302,0.8884498476982117,50.62297821044922,dpg,2,Generator(PCG64)
598,0.9757516980171204,0.9639708399772644,137.89625549316406,maac,2,Generator(PCG64)
603,0.9250692129135132,0.8873363733291626,47.93812561035156,dpg,2,Generator(PCG64)
603,0.9762579798698425,0.9689341187477112,144.1179656982422,maac,2,Generator(PCG64)
608,0.9314013719558716,0.8916342854499817,49.46488571166992,dpg,2,Generator(PCG64)
608,0.9772469401359558,0.9667954444885254,139.50466918945312,maac,2,Generator(PCG64)
613,0.928817093372345,0.888173520565033,49.54887390136719,dpg,2,Generator(PCG64)
613,0.9740217924118042,0.9653494954109192,136.27711486816406,maac,2,Generator(PCG64)
618,0.9306080937385559,0.8915115594863892,49.11601638793945,dpg,2,Generator(PCG64)
618,0.9743958711624146,0.9670618772506714,141.4617919921875,maac,2,Generator(PCG64)
623,0.9361951947212219,0.8923607468605042,52.26372528076172,dpg,2,Generator(PCG64)
623,0.9741239547729492,0.9684880375862122,140.25250244140625,maac,2,Generator(PCG64)
628,0.9357283711433411,0.9011298418045044,47.73705291748047,dpg,2,Generator(PCG64)
628,0.9793890118598938,0.9736186265945435,143.82786560058594,maac,2,Generator(PCG64)
633,0.9284781217575073,0.8889369368553162,51.4066162109375,dpg,2,Generator(PCG64)
633,0.9685261845588684,0.956653356552124,140.8728485107422,maac,2,Generator(PCG64)
638,0.9335401654243469,0.8909886479377747,48.83927536010742,dpg,2,Generator(PCG64)
638,0.9753792881965637,0.968812108039856,146.03025817871094,maac,2,Generator(PCG64)
643,0.9306904673576355,0.886443555355072,48.32042694091797,dpg,2,Generator(PCG64)
643,0.9777949452400208,0.9716396927833557,137.93878173828125,maac,2,Generator(PCG64)
648,0.9382480382919312,0.9104776382446289,49.94784927368164,dpg,2,Generator(PCG64)
648,0.9777072668075562,0.9724217057228088,143.84490966796875,maac,2,Generator(PCG64)
653,0.9266864061355591,0.8945348858833313,49.741580963134766,dpg,2,Generator(PCG64)
653,0.979579746723175,0.972296416759491,142.61610412597656,maac,2,Generator(PCG64)
658,0.9384632110595703,0.907299280166626,49.283287048339844,dpg,2,Generator(PCG64)
658,0.9771209955215454,0.9723687171936035,145.09271240234375,maac,2,Generator(PCG64)
663,0.9395593404769897,0.9109077453613281,51.1876106262207,dpg,2,Generator(PCG64)
663,0.9789290428161621,0.9741511940956116,141.47857666015625,maac,2,Generator(PCG64)
668,0.9308211207389832,0.8923010230064392,49.797279357910156,dpg,2,Generator(PCG64)
668,0.9780257344245911,0.969893753528595,141.22396850585938,maac,2,Generator(PCG64)
673,0.9416430592536926,0.9097678065299988,49.241233825683594,dpg,2,Generator(PCG64)
673,0.9768074154853821,0.9689931869506836,135.69509887695312,maac,2,Generator(PCG64)
678,0.936276912689209,0.90363609790802,48.02090072631836,dpg,2,Generator(PCG64)
678,0.9792616963386536,0.9734042882919312,141.04507446289062,maac,2,Generator(PCG64)
683,0.9335924983024597,0.8989771604537964,48.31708526611328,dpg,2,Generator(PCG64)
683,0.976122260093689,0.9700570702552795,137.87696838378906,maac,2,Generator(PCG64)
688,0.9375914335250854,0.9217673540115356,50.04558563232422,dpg,2,Generator(PCG64)
688,0.9760710000991821,0.9701970219612122,145.10202026367188,maac,2,Generator(PCG64)
693,0.9336574673652649,0.8903992772102356,49.997737884521484,dpg,2,Generator(PCG64)
693,0.9799376726150513,0.974780797958374,141.37039184570312,maac,2,Generator(PCG64)
698,0.9360271692276001,0.9150269627571106,49.4341926574707,dpg,2,Generator(PCG64)
698,0.9747024774551392,0.9717427492141724,142.75387573242188,maac,2,Generator(PCG64)
703,0.927105724811554,0.898053765296936,50.483848571777344,dpg,2,Generator(PCG64)
703,0.9758322834968567,0.971836507320404,136.76617431640625,maac,2,Generator(PCG64)
708,0.9313586950302124,0.9058540463447571,47.83469009399414,dpg,2,Generator(PCG64)
708,0.9774419665336609,0.9726572036743164,136.29251098632812,maac,2,Generator(PCG64)
713,0.9393599629402161,0.9066675901412964,49.8564338684082,dpg,2,Generator(PCG64)
713,0.9762660264968872,0.9691909551620483,142.1584014892578,maac,2,Generator(PCG64)
718,0.9408214688301086,0.9142082929611206,49.90482711791992,dpg,2,Generator(PCG64)
718,0.9789860844612122,0.977638304233551,146.33023071289062,maac,2,Generator(PCG64)
723,0.9457706212997437,0.9118058681488037,50.74070739746094,dpg,2,Generator(PCG64)
723,0.9805269241333008,0.9757466912269592,142.16744995117188,maac,2,Generator(PCG64)
728,0.9389030337333679,0.9153868556022644,48.98747634887695,dpg,2,Generator(PCG64)
728,0.981867790222168,0.9816181659698486,143.44891357421875,maac,2,Generator(PCG64)
733,0.9356595277786255,0.9036503434181213,50.91510009765625,dpg,2,Generator(PCG64)
733,0.9758224487304688,0.9672268629074097,139.84835815429688,maac,2,Generator(PCG64)
738,0.9480015635490417,0.9250923991203308,50.710880279541016,dpg,2,Generator(PCG64)
738,0.9772823452949524,0.9711103439331055,141.30667114257812,maac,2,Generator(PCG64)
743,0.9361585378646851,0.9045253992080688,50.9820556640625,dpg,2,Generator(PCG64)
743,0.9820648431777954,0.9770001173019409,138.27886962890625,maac,2,Generator(PCG64)
748,0.9381647109985352,0.9046749472618103,50.88579177856445,dpg,2,Generator(PCG64)
748,0.9784614443778992,0.9813014268875122,143.4545440673828,maac,2,Generator(PCG64)
754,0.9448648691177368,0.9239875078201294,48.66264343261719,dpg,2,Generator(PCG64)
754,0.9735320210456848,0.9690007567405701,133.4202880859375,maac,2,Generator(PCG64)
759,0.9458593130111694,0.9188406467437744,48.88050079345703,dpg,2,Generator(PCG64)
759,0.9776399731636047,0.9693843126296997,144.6067352294922,maac,2,Generator(PCG64)
764,0.936022937297821,0.9054750800132751,49.39000701904297,dpg,2,Generator(PCG64)
764,0.9786378741264343,0.971592903137207,139.41378784179688,maac,2,Generator(PCG64)
769,0.942313015460968,0.9165992736816406,47.299842834472656,dpg,2,Generator(PCG64)
769,0.9790645837783813,0.9743433594703674,144.41952514648438,maac,2,Generator(PCG64)
774,0.9348246455192566,0.9108368754386902,50.135868072509766,dpg,2,Generator(PCG64)
774,0.9774045944213867,0.9743810892105103,142.70127868652344,maac,2,Generator(PCG64)
779,0.9329150915145874,0.8929294347763062,49.00314712524414,dpg,2,Generator(PCG64)
779,0.9803718328475952,0.9778338670730591,145.18701171875,maac,2,Generator(PCG64)
784,0.9429248571395874,0.9259623289108276,49.9704475402832,dpg,2,Generator(PCG64)
784,0.9750667810440063,0.9691445231437683,143.74282836914062,maac,2,Generator(PCG64)
789,0.934989333152771,0.898497462272644,49.774139404296875,dpg,2,Generator(PCG64)
789,0.9783862829208374,0.976330578327179,144.66213989257812,maac,2,Generator(PCG64)
794,0.9399377703666687,0.9143289923667908,49.12571716308594,dpg,2,Generator(PCG64)
794,0.9794213175773621,0.9725496768951416,140.37564086914062,maac,2,Generator(PCG64)
799,0.9365212321281433,0.8991130590438843,50.39892578125,dpg,2,Generator(PCG64)
799,0.9822151064872742,0.9801512956619263,137.558349609375,maac,2,Generator(PCG64)
804,0.9437071084976196,0.9168235063552856,48.36252975463867,dpg,2,Generator(PCG64)
804,0.9794507026672363,0.9760259985923767,141.1866455078125,maac,2,Generator(PCG64)
809,0.941393256187439,0.9092358350753784,49.734092712402344,dpg,2,Generator(PCG64)
809,0.9787638783454895,0.9779351353645325,148.15391540527344,maac,2,Generator(PCG64)
814,0.9427574276924133,0.9113024473190308,49.94200897216797,dpg,2,Generator(PCG64)
814,0.9800381660461426,0.9757184386253357,139.02877807617188,maac,2,Generator(PCG64)
819,0.9391353726387024,0.9002244472503662,51.367210388183594,dpg,2,Generator(PCG64)
819,0.9792549014091492,0.9783390760421753,138.94549560546875,maac,2,Generator(PCG64)
824,0.9368821382522583,0.8987451195716858,50.09857177734375,dpg,2,Generator(PCG64)
824,0.9782328605651855,0.9746943116188049,140.4204864501953,maac,2,Generator(PCG64)
829,0.9396297335624695,0.9125289916992188,49.195220947265625,dpg,2,Generator(PCG64)
829,0.9817927479743958,0.97893887758255,139.82627868652344,maac,2,Generator(PCG64)
834,0.9520144462585449,0.9332839846611023,49.69460678100586,dpg,2,Generator(PCG64)
834,0.979651927947998,0.9775522947311401,141.53892517089844,maac,2,Generator(PCG64)
839,0.9486061334609985,0.932185709476471,47.16423416137695,dpg,2,Generator(PCG64)
839,0.981174647808075,0.9759106040000916,137.0421905517578,maac,2,Generator(PCG64)
844,0.9521266222000122,0.9312235713005066,48.27393341064453,dpg,2,Generator(PCG64)
844,0.9820075035095215,0.9806064367294312,143.96873474121094,maac,2,Generator(PCG64)
849,0.9426200985908508,0.9211342930793762,48.57587432861328,dpg,2,Generator(PCG64)
849,0.9779335260391235,0.9719415307044983,138.18228149414062,maac,2,Generator(PCG64)
854,0.9418036341667175,0.9126062393188477,49.08798599243164,dpg,2,Generator(PCG64)
854,0.9807202219963074,0.9772061705589294,138.67910766601562,maac,2,Generator(PCG64)
859,0.9520105123519897,0.9345985651016235,50.82630920410156,dpg,2,Generator(PCG64)
859,0.9794597625732422,0.9767056703567505,139.509521484375,maac,2,Generator(PCG64)
864,0.9445878863334656,0.9090527296066284,48.65882873535156,dpg,2,Generator(PCG64)
864,0.9805272817611694,0.9787495732307434,145.17674255371094,maac,2,Generator(PCG64)
869,0.9404332041740417,0.9227049946784973,50.03951644897461,dpg,2,Generator(PCG64)
869,0.9791935682296753,0.980586588382721,140.84812927246094,maac,2,Generator(PCG64)
874,0.9473634958267212,0.9165942072868347,49.305362701416016,dpg,2,Generator(PCG64)
874,0.9823130369186401,0.9785586595535278,142.29957580566406,maac,2,Generator(PCG64)
879,0.9459916353225708,0.9230019450187683,49.360450744628906,dpg,2,Generator(PCG64)
879,0.9806709289550781,0.9775055050849915,140.7998504638672,maac,2,Generator(PCG64)
884,0.9438115954399109,0.9131495952606201,50.31303405761719,dpg,2,Generator(PCG64)
884,0.9809853434562683,0.9795694351196289,142.01026916503906,maac,2,Generator(PCG64)
889,0.9531059265136719,0.9302829504013062,48.55681228637695,dpg,2,Generator(PCG64)
889,0.9813992381095886,0.9803119897842407,143.73329162597656,maac,2,Generator(PCG64)
894,0.9469434022903442,0.9198676943778992,49.102169036865234,dpg,2,Generator(PCG64)
894,0.9810255169868469,0.9791510701179504,141.0372772216797,maac,2,Generator(PCG64)
899,0.9446498155593872,0.9133642315864563,49.48960494995117,dpg,2,Generator(PCG64)
899,0.9778343439102173,0.9751262068748474,139.50494384765625,maac,2,Generator(PCG64)
904,0.9539071917533875,0.9410600662231445,47.431861877441406,dpg,2,Generator(PCG64)
904,0.9834164381027222,0.9864038228988647,139.79335021972656,maac,2,Generator(PCG64)
909,0.9520004391670227,0.9237883687019348,47.17498016357422,dpg,2,Generator(PCG64)
909,0.9754471778869629,0.9721386432647705,143.07315063476562,maac,2,Generator(PCG64)
914,0.9457613229751587,0.9249080419540405,47.36638259887695,dpg,2,Generator(PCG64)
914,0.9766721725463867,0.9752474427223206,138.95079040527344,maac,2,Generator(PCG64)
919,0.9530908465385437,0.9277659058570862,48.19245147705078,dpg,2,Generator(PCG64)
919,0.9813295602798462,0.9809455871582031,141.6805877685547,maac,2,Generator(PCG64)
924,0.946222186088562,0.9190874099731445,49.98143005371094,dpg,2,Generator(PCG64)
924,0.981113612651825,0.9824536442756653,145.0758056640625,maac,2,Generator(PCG64)
929,0.9506803750991821,0.9374479651451111,48.84782791137695,dpg,2,Generator(PCG64)
929,0.9785138368606567,0.9739875197410583,140.68666076660156,maac,2,Generator(PCG64)
934,0.9499843716621399,0.9289094805717468,47.691688537597656,dpg,2,Generator(PCG64)
934,0.9804887771606445,0.9769441485404968,142.13441467285156,maac,2,Generator(PCG64)
939,0.945992112159729,0.9210548996925354,48.236839294433594,dpg,2,Generator(PCG64)
939,0.9808562994003296,0.9803112745285034,141.13658142089844,maac,2,Generator(PCG64)
944,0.9373892545700073,0.911366879940033,49.05804443359375,dpg,2,Generator(PCG64)
944,0.9810299873352051,0.9817695617675781,140.1687774658203,maac,2,Generator(PCG64)
949,0.9534178972244263,0.929390013217926,48.859134674072266,dpg,2,Generator(PCG64)
949,0.9794314503669739,0.977846086025238,137.5897979736328,maac,2,Generator(PCG64)
954,0.9526799321174622,0.9385937452316284,48.76982116699219,dpg,2,Generator(PCG64)
954,0.9806424379348755,0.9779578447341919,143.9708251953125,maac,2,Generator(PCG64)
959,0.9450682401657104,0.933687686920166,48.88215255737305,dpg,2,Generator(PCG64)
959,0.9781335592269897,0.9717188477516174,138.89553833007812,maac,2,Generator(PCG64)
964,0.9423494338989258,0.9195343852043152,47.80858612060547,dpg,2,Generator(PCG64)
964,0.9832760095596313,0.9844721555709839,140.86831665039062,maac,2,Generator(PCG64)
969,0.9481790661811829,0.925175666809082,48.68593978881836,dpg,2,Generator(PCG64)
969,0.9785083532333374,0.975453794002533,142.24063110351562,maac,2,Generator(PCG64)
974,0.9554387927055359,0.9353915452957153,49.05906295776367,dpg,2,Generator(PCG64)
974,0.9809519648551941,0.9823532104492188,138.2068328857422,maac,2,Generator(PCG64)
979,0.9537799954414368,0.9354212284088135,50.693031311035156,dpg,2,Generator(PCG64)
979,0.9802497625350952,0.9802520871162415,139.20513916015625,maac,2,Generator(PCG64)
984,0.9574686884880066,0.941734254360199,48.08441925048828,dpg,2,Generator(PCG64)
984,0.9760284423828125,0.9745926856994629,141.88119506835938,maac,2,Generator(PCG64)
989,0.9475372433662415,0.9258749485015869,49.90293502807617,dpg,2,Generator(PCG64)
989,0.9817550778388977,0.9821656346321106,140.72506713867188,maac,2,Generator(PCG64)
994,0.9416444897651672,0.9261846542358398,48.26150894165039,dpg,2,Generator(PCG64)
994,0.9768675565719604,0.9779298305511475,144.0518341064453,maac,2,Generator(PCG64)
1000,0.9788233041763306,0.9871759414672852,47.07892608642578,dpg,2,Generator(PCG64)
1000,0.9875775575637817,0.9931552410125732,138.21719360351562,maac,2,Generator(PCG64)
1,-0.029730211943387985,0.018708962947130203,258.4877624511719,dpg,2,Generator(PCG64)
1,0.14212577044963837,0.01577768288552761,465.88128662109375,maac,2,Generator(PCG64)
6,0.24802203476428986,0.07952110469341278,296.1573486328125,dpg,2,Generator(PCG64)
6,0.4154650568962097,0.16413885354995728,413.37554931640625,maac,2,Generator(PCG64)
11,0.3149677515029907,0.13402144610881805,210.1272430419922,dpg,2,Generator(PCG64)
11,0.45363545417785645,0.22744832932949066,332.43768310546875,maac,2,Generator(PCG64)
16,0.3545517027378082,0.12322696298360825,170.93565368652344,dpg,2,Generator(PCG64)
16,0.5490158796310425,0.3378143012523651,282.1571960449219,maac,2,Generator(PCG64)
21,0.35178789496421814,0.10522804409265518,143.12692260742188,dpg,2,Generator(PCG64)
21,0.6193925142288208,0.3905338644981384,259.74810791015625,maac,2,Generator(PCG64)
26,0.4034713804721832,0.13242661952972412,120.31817626953125,dpg,2,Generator(PCG64)
26,0.6410645246505737,0.45079469680786133,253.5445098876953,maac,2,Generator(PCG64)
31,0.4559623599052429,0.217854306101799,136.10263061523438,dpg,2,Generator(PCG64)
31,0.7002924680709839,0.4742669463157654,262.78009033203125,maac,2,Generator(PCG64)
36,0.48072633147239685,0.23750068247318268,126.4297866821289,dpg,2,Generator(PCG64)
36,0.7246065139770508,0.5186042785644531,226.65231323242188,maac,2,Generator(PCG64)
41,0.4790382385253906,0.2290002554655075,120.59029388427734,dpg,2,Generator(PCG64)
41,0.7502965927124023,0.5645508170127869,228.96163940429688,maac,2,Generator(PCG64)
46,0.5803593993186951,0.33462005853652954,101.43289947509766,dpg,2,Generator(PCG64)
46,0.7642244100570679,0.5873408913612366,242.9381103515625,maac,2,Generator(PCG64)
51,0.5383026003837585,0.30592450499534607,100.33367156982422,dpg,2,Generator(PCG64)
51,0.7830022573471069,0.6279488801956177,243.2994842529297,maac,2,Generator(PCG64)
56,0.5578110218048096,0.32050731778144836,101.99778747558594,dpg,2,Generator(PCG64)
56,0.7709082961082458,0.5981775522232056,203.81295776367188,maac,2,Generator(PCG64)
61,0.603284478187561,0.35922491550445557,103.17996978759766,dpg,2,Generator(PCG64)
61,0.808476448059082,0.6720396876335144,212.6727752685547,maac,2,Generator(PCG64)
66,0.5975306034088135,0.3491860628128052,98.93267059326172,dpg,2,Generator(PCG64)
66,0.821058452129364,0.6858444213867188,203.23239135742188,maac,2,Generator(PCG64)
71,0.5871761441230774,0.3693014681339264,95.39483642578125,dpg,2,Generator(PCG64)
71,0.8396177291870117,0.7131945490837097,217.00680541992188,maac,2,Generator(PCG64)
76,0.6225004196166992,0.38703176379203796,88.68128967285156,dpg,2,Generator(PCG64)
76,0.8521095514297485,0.7391526103019714,198.0483856201172,maac,2,Generator(PCG64)
81,0.6070324182510376,0.36263197660446167,84.87702941894531,dpg,2,Generator(PCG64)
81,0.8561153411865234,0.7398828268051147,205.03317260742188,maac,2,Generator(PCG64)
86,0.6483295559883118,0.4390690326690674,87.56752014160156,dpg,2,Generator(PCG64)
86,0.8574932813644409,0.7501969933509827,200.30276489257812,maac,2,Generator(PCG64)
91,0.6806391477584839,0.45630115270614624,102.71604919433594,dpg,2,Generator(PCG64)
91,0.8406874537467957,0.7250095009803772,210.1087646484375,maac,2,Generator(PCG64)
96,0.688275933265686,0.4828789234161377,90.43675231933594,dpg,2,Generator(PCG64)
96,0.8895542025566101,0.79557865858078,197.7548065185547,maac,2,Generator(PCG64)
101,0.6779282093048096,0.4597497582435608,85.5204849243164,dpg,2,Generator(PCG64)
101,0.8578556776046753,0.7467796206474304,196.92910766601562,maac,2,Generator(PCG64)
106,0.6605229377746582,0.4312018156051636,86.85417175292969,dpg,2,Generator(PCG64)
106,0.8868037462234497,0.7950634360313416,203.74313354492188,maac,2,Generator(PCG64)
111,0.6379935145378113,0.45909276604652405,88.81429290771484,dpg,2,Generator(PCG64)
111,0.8564693331718445,0.737912654876709,188.8828582763672,maac,2,Generator(PCG64)
116,0.6814139485359192,0.4736216366291046,81.44298553466797,dpg,2,Generator(PCG64)
116,0.887042224407196,0.8008888959884644,187.50625610351562,maac,2,Generator(PCG64)
121,0.6875768899917603,0.5109694600105286,85.76268005371094,dpg,2,Generator(PCG64)
121,0.8942089080810547,0.8158121109008789,186.0184783935547,maac,2,Generator(PCG64)
126,0.7301770448684692,0.5229557752609253,82.75413513183594,dpg,2,Generator(PCG64)
126,0.8933944702148438,0.8046696186065674,189.3590850830078,maac,2,Generator(PCG64)
131,0.7255129218101501,0.5788536071777344,73.7877197265625,dpg,2,Generator(PCG64)
131,0.8916347622871399,0.8138863444328308,181.66879272460938,maac,2,Generator(PCG64)
136,0.7278784513473511,0.5258034467697144,91.41957092285156,dpg,2,Generator(PCG64)
136,0.8897336721420288,0.7984287738800049,187.48666381835938,maac,2,Generator(PCG64)
141,0.7258891463279724,0.5252360701560974,87.8763198852539,dpg,2,Generator(PCG64)
141,0.8942014575004578,0.8126866817474365,176.18801879882812,maac,2,Generator(PCG64)
146,0.7158924341201782,0.5377861261367798,79.60237121582031,dpg,2,Generator(PCG64)
146,0.9007625579833984,0.8107073307037354,189.261962890625,maac,2,Generator(PCG64)
151,0.7484865188598633,0.5810906887054443,77.44998931884766,dpg,2,Generator(PCG64)
151,0.8898981213569641,0.8132107853889465,170.88824462890625,maac,2,Generator(PCG64)
156,0.7335575819015503,0.559776246547699,80.60526275634766,dpg,2,Generator(PCG64)
156,0.9015846252441406,0.8302363753318787,178.822998046875,maac,2,Generator(PCG64)
161,0.7372980713844299,0.566730260848999,71.28376770019531,dpg,2,Generator(PCG64)
161,0.9164239168167114,0.8489753007888794,188.1243438720703,maac,2,Generator(PCG64)
166,0.7200231552124023,0.5426472425460815,75.35482788085938,dpg,2,Generator(PCG64)
166,0.9015964269638062,0.8369547724723816,176.75265502929688,maac,2,Generator(PCG64)
171,0.7514520883560181,0.603363037109375,79.92454528808594,dpg,2,Generator(PCG64)
171,0.9039269685745239,0.8269968628883362,188.20712280273438,maac,2,Generator(PCG64)
176,0.7591339349746704,0.6136837005615234,75.69197845458984,dpg,2,Generator(PCG64)
176,0.9207698702812195,0.8520144820213318,178.98379516601562,maac,2,Generator(PCG64)
181,0.7505324482917786,0.582179069519043,69.23900604248047,dpg,2,Generator(PCG64)
181,0.9230847358703613,0.8537775874137878,176.8312530517578,maac,2,Generator(PCG64)
186,0.7883882522583008,0.6345803737640381,77.63847351074219,dpg,2,Generator(PCG64)
186,0.9168971180915833,0.8648577332496643,193.65823364257812,maac,2,Generator(PCG64)
191,0.794265627861023,0.6445995569229126,78.13484954833984,dpg,2,Generator(PCG64)
191,0.9068323373794556,0.8315787315368652,180.59664916992188,maac,2,Generator(PCG64)
196,0.7906437516212463,0.6466087698936462,73.47251892089844,dpg,2,Generator(PCG64)
196,0.926123321056366,0.8630853295326233,182.7562255859375,maac,2,Generator(PCG64)
201,0.7651943564414978,0.5817930698394775,71.18318176269531,dpg,2,Generator(PCG64)
201,0.9319851994514465,0.878887414932251,185.01901245117188,maac,2,Generator(PCG64)
206,0.8058789968490601,0.6630828976631165,79.71321868896484,dpg,2,Generator(PCG64)
206,0.9229216575622559,0.8590192198753357,184.6256561279297,maac,2,Generator(PCG64)
211,0.7854642868041992,0.6614518165588379,77.52964782714844,dpg,2,Generator(PCG64)
211,0.928059458732605,0.8693479895591736,184.3099365234375,maac,2,Generator(PCG64)
216,0.8101166486740112,0.6629210114479065,71.02886962890625,dpg,2,Generator(PCG64)
216,0.9234930276870728,0.8650187849998474,185.05067443847656,maac,2,Generator(PCG64)
221,0.7777556777000427,0.6466434001922607,79.7151870727539,dpg,2,Generator(PCG64)
221,0.9269797205924988,0.8746115565299988,177.46353149414062,maac,2,Generator(PCG64)
226,0.783376932144165,0.6412592530250549,66.45344543457031,dpg,2,Generator(PCG64)
226,0.9331812858581543,0.871589720249176,179.66226196289062,maac,2,Generator(PCG64)
231,0.8233063817024231,0.7014281749725342,74.769775390625,dpg,2,Generator(PCG64)
231,0.935271143913269,0.8818540573120117,172.9899444580078,maac,2,Generator(PCG64)
236,0.7822961807250977,0.6521055698394775,74.62407684326172,dpg,2,Generator(PCG64)
236,0.9281458854675293,0.8771342635154724,196.57461547851562,maac,2,Generator(PCG64)
241,0.8209840059280396,0.6845501065254211,69.21427917480469,dpg,2,Generator(PCG64)
241,0.9270604252815247,0.8677739500999451,184.98873901367188,maac,2,Generator(PCG64)
246,0.8271028399467468,0.7051160335540771,68.52058410644531,dpg,2,Generator(PCG64)
246,0.9214175939559937,0.8601760864257812,169.32827758789062,maac,2,Generator(PCG64)
252,0.8053097724914551,0.6606783270835876,67.93043518066406,dpg,2,Generator(PCG64)
252,0.9375667572021484,0.888900101184845,184.64205932617188,maac,2,Generator(PCG64)
257,0.8158712387084961,0.7024269104003906,67.98426818847656,dpg,2,Generator(PCG64)
257,0.9460562467575073,0.9032745957374573,184.02711486816406,maac,2,Generator(PCG64)
262,0.8312190771102905,0.7193458676338196,69.47541046142578,dpg,2,Generator(PCG64)
262,0.950563907623291,0.9159338474273682,175.9402618408203,maac,2,Generator(PCG64)
267,0.8190986514091492,0.6857736110687256,70.29243469238281,dpg,2,Generator(PCG64)
267,0.9348157048225403,0.8967897891998291,183.59512329101562,maac,2,Generator(PCG64)
272,0.8234971761703491,0.6836220026016235,70.39909362792969,dpg,2,Generator(PCG64)
272,0.9413120150566101,0.8959764242172241,183.03379821777344,maac,2,Generator(PCG64)
277,0.8325668573379517,0.7033000588417053,69.48400115966797,dpg,2,Generator(PCG64)
277,0.9379487037658691,0.8892555236816406,171.7133026123047,maac,2,Generator(PCG64)
282,0.8381550908088684,0.7417029738426208,68.73295593261719,dpg,2,Generator(PCG64)
